fine_region_id,hemisphere,g1_id,gm_weighted_score
NGIQ-BR-00000091,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000091,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000091,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000091,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000296,0.54375
NGIQ-BR-00000093,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000275,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000281,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000093,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000281,0.3937
NGIQ-BR-00000095,left,NGIQ-BR-00000296,0.04852
NGIQ-BR-00000095,left,NGIQ-BR-00000275,0.00021
NGIQ-BR-00000095,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000095,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000281,0.33059
NGIQ-BR-00000097,left,NGIQ-BR-00000274,0.00481
NGIQ-BR-00000097,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000275,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000097,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000281,0.25171
NGIQ-BR-00000099,left,NGIQ-BR-00000296,0.04054
NGIQ-BR-00000099,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000275,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000099,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000275,0.40337
NGIQ-BR-00000101,left,NGIQ-BR-00000273,0.00458
NGIQ-BR-00000101,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000281,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000101,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000275,0.29027
NGIQ-BR-00000103,left,NGIQ-BR-00000277,0.00251
NGIQ-BR-00000103,left,NGIQ-BR-00000273,0.00023
NGIQ-BR-00000103,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000281,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000103,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000275,0.41753
NGIQ-BR-00000105,left,NGIQ-BR-00000281,0.02873
NGIQ-BR-00000105,left,NGIQ-BR-00000273,0.00153
NGIQ-BR-00000105,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000105,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000275,0.18914
NGIQ-BR-00000107,left,NGIQ-BR-00000281,0.17898
NGIQ-BR-00000107,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000107,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000275,0.20629
NGIQ-BR-00000109,left,NGIQ-BR-00000281,0.08572
NGIQ-BR-00000109,left,NGIQ-BR-00000277,0.00828
NGIQ-BR-00000109,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000109,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000275,0.27288
NGIQ-BR-00000111,left,NGIQ-BR-00000281,0.07839
NGIQ-BR-00000111,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000111,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000275,0.48111
NGIQ-BR-00000113,left,NGIQ-BR-00000281,0.0008
NGIQ-BR-00000113,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000273,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000113,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000273,0.38709
NGIQ-BR-00000115,left,NGIQ-BR-00000272,0.04444
NGIQ-BR-00000115,left,NGIQ-BR-00000275,0.0166
NGIQ-BR-00000115,left,NGIQ-BR-00000282,0.0039
NGIQ-BR-00000115,left,NGIQ-BR-00000279,0.00018
NGIQ-BR-00000115,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000277,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000281,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000115,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000273,0.3741
NGIQ-BR-00000117,left,NGIQ-BR-00000279,0.00546
NGIQ-BR-00000117,left,NGIQ-BR-00000277,0.00275
NGIQ-BR-00000117,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000275,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000281,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000296,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000297,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000298,0.0
NGIQ-BR-00000117,left,NGIQ-BR-00000299,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000273,0.31643
NGIQ-BR-00000119,left,NGIQ-BR-00000275,0.05915
NGIQ-BR-00000119,left,NGIQ-BR-00000277,0.00937
NGIQ-BR-00000119,left,NGIQ-BR-00000269,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000270,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000271,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000272,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000274,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000276,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000278,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000279,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000280,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000281,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000282,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000283,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000284,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000285,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000286,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000287,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000288,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000289,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000290,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000291,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000292,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000293,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000294,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000295,0.0
NGIQ-BR-00000119,left,NGIQ-BR-00000296,0.0
