fine_region_id,hemisphere,g1_id,containment,dice,target_covered,intersection,centroid_distance_mm
NGIQ-BR-00000001,left,NGIQ-BR-00000269,0.00029,0.00043,0.00087,2,30.381
NGIQ-BR-00000001,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,31.885
NGIQ-BR-00000001,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,102.396
NGIQ-BR-00000001,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,95.716
NGIQ-BR-00000001,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,101.091
NGIQ-BR-00000001,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,95.763
NGIQ-BR-00000001,left,NGIQ-BR-00000275,0.0,0.0,0.0,0,104.723
NGIQ-BR-00000001,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,70.897
NGIQ-BR-00000001,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,121.676
NGIQ-BR-00000001,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,77.651
NGIQ-BR-00000001,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,103.051
NGIQ-BR-00000001,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,77.095
NGIQ-BR-00000001,left,NGIQ-BR-00000281,0.0,0.0,0.0,0,97.581
NGIQ-BR-00000001,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,89.58
NGIQ-BR-00000001,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,44.17
NGIQ-BR-00000001,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,59.222
NGIQ-BR-00000001,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,82.708
NGIQ-BR-00000001,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,68.608
NGIQ-BR-00000001,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,109.641
NGIQ-BR-00000001,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,56.868
NGIQ-BR-00000001,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,37.689
NGIQ-BR-00000001,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,44.598
NGIQ-BR-00000001,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,75.38
NGIQ-BR-00000001,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,56.495
NGIQ-BR-00000001,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,58.224
NGIQ-BR-00000001,left,NGIQ-BR-00000294,0.40449,0.18315,0.11837,2793,20.725
NGIQ-BR-00000001,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,82.64
NGIQ-BR-00000001,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,81.636
NGIQ-BR-00000001,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,76.273
NGIQ-BR-00000001,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,71.611
NGIQ-BR-00000001,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,64.312
NGIQ-BR-00000002,right,NGIQ-BR-00000300,0.00386,0.00559,0.01014,29,29.271
NGIQ-BR-00000002,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,29.969
NGIQ-BR-00000002,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,100.979
NGIQ-BR-00000002,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,94.975
NGIQ-BR-00000002,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,100.471
NGIQ-BR-00000002,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,91.857
NGIQ-BR-00000002,right,NGIQ-BR-00000306,0.0,0.0,0.0,0,104.456
NGIQ-BR-00000002,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,71.018
NGIQ-BR-00000002,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,119.586
NGIQ-BR-00000002,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,77.121
NGIQ-BR-00000002,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,101.025
NGIQ-BR-00000002,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,76.067
NGIQ-BR-00000002,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,96.075
NGIQ-BR-00000002,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,88.884
NGIQ-BR-00000002,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,42.17
NGIQ-BR-00000002,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,59.522
NGIQ-BR-00000002,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,82.222
NGIQ-BR-00000002,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,67.68
NGIQ-BR-00000002,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,107.284
NGIQ-BR-00000002,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,54.013
NGIQ-BR-00000002,right,NGIQ-BR-00000320,0.00066,0.00084,0.00116,5,38.0
NGIQ-BR-00000002,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,43.677
NGIQ-BR-00000002,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,74.919
NGIQ-BR-00000002,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,54.943
NGIQ-BR-00000002,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,59.09
NGIQ-BR-00000002,right,NGIQ-BR-00000325,0.43989,0.22405,0.1503,3308,21.68
NGIQ-BR-00000002,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,82.454
NGIQ-BR-00000002,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,81.023
NGIQ-BR-00000002,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,71.07
NGIQ-BR-00000002,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,70.403
NGIQ-BR-00000002,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,64.578
NGIQ-BR-00000021,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,31.795
NGIQ-BR-00000021,left,NGIQ-BR-00000270,0.00192,0.00249,0.00352,17,21.093
NGIQ-BR-00000021,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,110.397
NGIQ-BR-00000021,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,94.7
NGIQ-BR-00000021,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,101.739
NGIQ-BR-00000021,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,98.74
NGIQ-BR-00000021,left,NGIQ-BR-00000275,0.0,0.0,0.0,0,102.121
NGIQ-BR-00000021,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,78.044
NGIQ-BR-00000021,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,126.233
NGIQ-BR-00000021,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,72.387
NGIQ-BR-00000021,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,108.991
NGIQ-BR-00000021,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,74.313
NGIQ-BR-00000021,left,NGIQ-BR-00000281,0.0,0.0,0.0,0,93.128
NGIQ-BR-00000021,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,90.902
NGIQ-BR-00000021,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,53.714
NGIQ-BR-00000021,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,49.367
NGIQ-BR-00000021,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,73.303
NGIQ-BR-00000021,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,58.047
NGIQ-BR-00000021,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,116.67
NGIQ-BR-00000021,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,54.033
NGIQ-BR-00000021,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,46.146
NGIQ-BR-00000021,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,40.164
NGIQ-BR-00000021,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,83.506
NGIQ-BR-00000021,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,54.045
NGIQ-BR-00000021,left,NGIQ-BR-00000293,0.0174,0.01377,0.01139,154,47.351
NGIQ-BR-00000021,left,NGIQ-BR-00000294,0.37292,0.20343,0.13986,3300,15.458
NGIQ-BR-00000021,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,89.017
NGIQ-BR-00000021,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,76.047
NGIQ-BR-00000021,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,74.187
NGIQ-BR-00000021,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,69.303
NGIQ-BR-00000021,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,60.144
NGIQ-BR-00000022,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,31.026
NGIQ-BR-00000022,right,NGIQ-BR-00000301,0.00736,0.00835,0.00964,48,19.831
NGIQ-BR-00000022,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,110.283
NGIQ-BR-00000022,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,93.961
NGIQ-BR-00000022,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,101.628
NGIQ-BR-00000022,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,95.553
NGIQ-BR-00000022,right,NGIQ-BR-00000306,0.0,0.0,0.0,0,101.866
NGIQ-BR-00000022,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,79.396
NGIQ-BR-00000022,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,124.982
NGIQ-BR-00000022,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,71.289
NGIQ-BR-00000022,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,108.004
NGIQ-BR-00000022,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,72.567
NGIQ-BR-00000022,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,91.663
NGIQ-BR-00000022,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,90.64
NGIQ-BR-00000022,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,53.856
NGIQ-BR-00000022,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,49.204
NGIQ-BR-00000022,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,71.718
NGIQ-BR-00000022,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,55.911
NGIQ-BR-00000022,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,115.475
NGIQ-BR-00000022,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,52.438
NGIQ-BR-00000022,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,48.091
NGIQ-BR-00000022,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,39.855
NGIQ-BR-00000022,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,84.599
NGIQ-BR-00000022,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,51.761
NGIQ-BR-00000022,right,NGIQ-BR-00000324,0.0023,0.00154,0.00115,15,46.934
NGIQ-BR-00000022,right,NGIQ-BR-00000325,0.33706,0.15408,0.09987,2198,15.667
NGIQ-BR-00000022,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,90.679
NGIQ-BR-00000022,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,74.999
NGIQ-BR-00000022,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,69.339
NGIQ-BR-00000022,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,67.845
NGIQ-BR-00000022,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,60.276
NGIQ-BR-00000023,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,33.491
NGIQ-BR-00000023,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,45.246
NGIQ-BR-00000023,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,131.399
NGIQ-BR-00000023,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,94.75
NGIQ-BR-00000023,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,113.378
NGIQ-BR-00000023,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,123.036
NGIQ-BR-00000023,left,NGIQ-BR-00000275,0.0,0.0,0.0,0,111.927
NGIQ-BR-00000023,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,96.864
NGIQ-BR-00000023,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,146.041
NGIQ-BR-00000023,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,62.238
NGIQ-BR-00000023,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,125.957
NGIQ-BR-00000023,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,58.483
NGIQ-BR-00000023,left,NGIQ-BR-00000281,0.0,0.0,0.0,0,104.161
NGIQ-BR-00000023,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,99.781
NGIQ-BR-00000023,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,79.564
NGIQ-BR-00000023,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,56.066
NGIQ-BR-00000023,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,62.837
NGIQ-BR-00000023,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,54.147
NGIQ-BR-00000023,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,136.121
NGIQ-BR-00000023,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,78.983
NGIQ-BR-00000023,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,66.284
NGIQ-BR-00000023,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,64.984
NGIQ-BR-00000023,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,106.919
NGIQ-BR-00000023,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,40.07
NGIQ-BR-00000023,left,NGIQ-BR-00000293,0.01255,0.00811,0.00599,81,33.028
NGIQ-BR-00000023,left,NGIQ-BR-00000294,0.53393,0.22936,0.14605,3446,17.963
NGIQ-BR-00000023,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,115.026
NGIQ-BR-00000023,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,85.73
NGIQ-BR-00000023,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,97.662
NGIQ-BR-00000023,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,85.19
NGIQ-BR-00000023,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,67.561
NGIQ-BR-00000024,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,32.625
NGIQ-BR-00000024,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,42.898
NGIQ-BR-00000024,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,128.935
NGIQ-BR-00000024,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,94.034
NGIQ-BR-00000024,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,111.836
NGIQ-BR-00000024,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,117.404
NGIQ-BR-00000024,right,NGIQ-BR-00000306,0.0,0.0,0.0,0,110.117
NGIQ-BR-00000024,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,95.831
NGIQ-BR-00000024,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,142.717
NGIQ-BR-00000024,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,62.725
NGIQ-BR-00000024,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,122.955
NGIQ-BR-00000024,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,58.792
NGIQ-BR-00000024,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,101.792
NGIQ-BR-00000024,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,98.731
NGIQ-BR-00000024,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,76.221
NGIQ-BR-00000024,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,55.91
NGIQ-BR-00000024,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,62.861
NGIQ-BR-00000024,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,53.871
NGIQ-BR-00000024,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,132.737
NGIQ-BR-00000024,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,75.548
NGIQ-BR-00000024,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,65.73
NGIQ-BR-00000024,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,62.34
NGIQ-BR-00000024,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,105.018
NGIQ-BR-00000024,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,39.569
NGIQ-BR-00000024,right,NGIQ-BR-00000324,0.00082,0.00059,0.00046,6,34.508
NGIQ-BR-00000024,right,NGIQ-BR-00000325,0.51379,0.25662,0.17102,3764,15.273
NGIQ-BR-00000024,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,113.832
NGIQ-BR-00000024,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,83.296
NGIQ-BR-00000024,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,90.863
NGIQ-BR-00000024,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,82.102
NGIQ-BR-00000024,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,67.129
NGIQ-BR-00000025,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,48.911
NGIQ-BR-00000025,left,NGIQ-BR-00000270,0.00054,0.00058,0.00062,3,28.921
NGIQ-BR-00000025,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,92.807
NGIQ-BR-00000025,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,104.165
NGIQ-BR-00000025,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,99.637
NGIQ-BR-00000025,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,80.383
NGIQ-BR-00000025,left,NGIQ-BR-00000275,0.0,0.0,0.0,0,103.507
NGIQ-BR-00000025,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,65.894
NGIQ-BR-00000025,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,111.76
NGIQ-BR-00000025,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,92.184
NGIQ-BR-00000025,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,97.709
NGIQ-BR-00000025,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,95.877
NGIQ-BR-00000025,left,NGIQ-BR-00000281,0.0,0.0,0.0,0,94.919
NGIQ-BR-00000025,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,91.916
NGIQ-BR-00000025,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,30.076
NGIQ-BR-00000025,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,63.132
NGIQ-BR-00000025,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,94.96
NGIQ-BR-00000025,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,77.824
NGIQ-BR-00000025,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,101.424
NGIQ-BR-00000025,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,42.135
NGIQ-BR-00000025,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,36.708
NGIQ-BR-00000025,left,NGIQ-BR-00000290,0.00216,0.00127,0.0009,12,32.923
NGIQ-BR-00000025,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,63.639
NGIQ-BR-00000025,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,75.97
NGIQ-BR-00000025,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,73.274
NGIQ-BR-00000025,left,NGIQ-BR-00000294,0.33981,0.12959,0.08006,1889,41.384
NGIQ-BR-00000025,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,65.966
NGIQ-BR-00000025,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,81.256
NGIQ-BR-00000025,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,61.7
NGIQ-BR-00000025,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,67.302
NGIQ-BR-00000025,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,68.783
NGIQ-BR-00000026,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,45.117
NGIQ-BR-00000026,right,NGIQ-BR-00000301,0.00609,0.00635,0.00663,33,25.368
NGIQ-BR-00000026,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,94.614
NGIQ-BR-00000026,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,102.965
NGIQ-BR-00000026,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,100.716
NGIQ-BR-00000026,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,80.185
NGIQ-BR-00000026,right,NGIQ-BR-00000306,0.0,0.0,0.0,0,104.862
NGIQ-BR-00000026,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,68.546
NGIQ-BR-00000026,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,112.803
NGIQ-BR-00000026,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,89.28
NGIQ-BR-00000026,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,98.364
NGIQ-BR-00000026,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,91.861
NGIQ-BR-00000026,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,94.518
NGIQ-BR-00000026,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,91.885
NGIQ-BR-00000026,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,32.46
NGIQ-BR-00000026,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,62.011
NGIQ-BR-00000026,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,91.976
NGIQ-BR-00000026,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,74.164
NGIQ-BR-00000026,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,102.148
NGIQ-BR-00000026,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,41.439
NGIQ-BR-00000026,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,38.066
NGIQ-BR-00000026,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,33.788
NGIQ-BR-00000026,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,67.119
NGIQ-BR-00000026,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,71.247
NGIQ-BR-00000026,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,70.702
NGIQ-BR-00000026,right,NGIQ-BR-00000325,0.4,0.15796,0.09841,2166,38.352
NGIQ-BR-00000026,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,69.955
NGIQ-BR-00000026,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,81.488
NGIQ-BR-00000026,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,59.363
NGIQ-BR-00000026,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,67.472
NGIQ-BR-00000026,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,68.51
NGIQ-BR-00000027,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,42.251
NGIQ-BR-00000027,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,36.092
NGIQ-BR-00000027,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,84.746
NGIQ-BR-00000027,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,97.269
NGIQ-BR-00000027,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,93.763
NGIQ-BR-00000027,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,78.473
NGIQ-BR-00000027,left,NGIQ-BR-00000275,0.0,0.0,0.0,0,100.026
NGIQ-BR-00000027,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,56.616
NGIQ-BR-00000027,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,105.962
NGIQ-BR-00000027,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,87.972
NGIQ-BR-00000027,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,89.289
NGIQ-BR-00000027,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,89.825
NGIQ-BR-00000027,left,NGIQ-BR-00000281,0.0,0.0,0.0,0,93.486
NGIQ-BR-00000027,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,84.643
NGIQ-BR-00000027,left,NGIQ-BR-00000283,0.03648,0.04302,0.05243,248,23.117
NGIQ-BR-00000027,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,64.777
NGIQ-BR-00000027,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,94.207
NGIQ-BR-00000027,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,78.591
NGIQ-BR-00000027,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,93.371
NGIQ-BR-00000027,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,46.185
NGIQ-BR-00000027,left,NGIQ-BR-00000289,0.00912,0.01124,0.01465,62,25.65
NGIQ-BR-00000027,left,NGIQ-BR-00000290,0.00162,0.00109,0.00082,11,37.871
NGIQ-BR-00000027,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,56.409
NGIQ-BR-00000027,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,70.262
NGIQ-BR-00000027,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,73.831
NGIQ-BR-00000027,left,NGIQ-BR-00000294,0.33976,0.152,0.0979,2310,40.184
NGIQ-BR-00000027,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,62.6
NGIQ-BR-00000027,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,80.26
NGIQ-BR-00000027,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,63.952
NGIQ-BR-00000027,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,65.19
NGIQ-BR-00000027,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,65.669
NGIQ-BR-00000028,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,43.239
NGIQ-BR-00000028,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,35.67
NGIQ-BR-00000028,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,84.611
NGIQ-BR-00000028,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,99.305
NGIQ-BR-00000028,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,95.978
NGIQ-BR-00000028,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,76.309
NGIQ-BR-00000028,right,NGIQ-BR-00000306,0.0,0.0,0.0,0,103.081
NGIQ-BR-00000028,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,58.839
NGIQ-BR-00000028,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,105.759
NGIQ-BR-00000028,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,89.649
NGIQ-BR-00000028,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,89.404
NGIQ-BR-00000028,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,90.801
NGIQ-BR-00000028,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,94.766
NGIQ-BR-00000028,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,86.549
NGIQ-BR-00000028,right,NGIQ-BR-00000314,0.06164,0.07155,0.08524,394,21.44
NGIQ-BR-00000028,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,67.205
NGIQ-BR-00000028,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,95.974
NGIQ-BR-00000028,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,79.593
NGIQ-BR-00000028,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,92.668
NGIQ-BR-00000028,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,44.625
NGIQ-BR-00000028,right,NGIQ-BR-00000320,0.00516,0.00616,0.00763,33,27.885
NGIQ-BR-00000028,right,NGIQ-BR-00000321,0.0158,0.01056,0.00793,101,39.162
