rank_key,row,julich_component_id,julich_asset_file,julich_region_name,julich_hemisphere,rank,g3_component_index,canonical_g3_id,g3_region_name,g3_hemisphere,joint_weighted_mass,g4_mass_weighted_g3_probability,g3_mass_weighted_g4_probability,probability_cosine,soft_dice,hemisphere_relation
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,1,223,NGIQ-BR-00000224,BG_L_6_3,left,118.7788812140586,0.5766987792500554,0.048468640319504236,0.42574411980598553,0.20944158938999388,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,2,219,NGIQ-BR-00000019,BG_L_6_1,left,58.79089756152956,0.2854433255154808,0.014239623542063502,0.1496556042686583,0.05401725757823813,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,3,49,NGIQ-BR-00000065,OrG_L_6_5,left,23.841822318332976,0.11575752933133339,0.0030256392504826226,0.0418108553050714,0.010584129833557688,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,4,47,NGIQ-BR-00000063,OrG_L_6_4,left,1.4256986377132543,0.006922094698517718,0.00023113319271067325,0.003389162507551779,0.001147334591144178,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,5,227,NGIQ-BR-00000228,BG_L_6_5,left,1.374472418964025,0.006673379627990683,0.0003353748695058326,0.003906379082973606,0.0015612597189688436,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,6,43,NGIQ-BR-00000059,OrG_L_6_2,left,0.7959197008130516,0.0038643731541194927,0.0001310026247449584,0.0019078252053021973,0.0006509181561869116,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,7,45,NGIQ-BR-00000061,OrG_L_6_3,left,0.6154512363775189,0.002988157263977017,8.192808834402791e-05,0.0011306205171861346,0.00029934262024439536,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,8,225,NGIQ-BR-00000226,BG_L_6_4,left,0.5952449298155291,0.0028900509995607743,0.00018759681025871545,0.002174328730541984,0.0010873692786132895,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,9,41,NGIQ-BR-00000057,OrG_L_6_1,left,0.4972429941359548,0.0024142290681460543,8.98739940585437e-05,0.0010943127941967932,0.000344416342501738,same
joint_mass,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,10,229,NGIQ-BR-00000230,BG_L_6_6,left,0.24270112214945883,0.0011783697525654523,8.077244687257629e-05,0.0008688210593440408,0.0004269381027696611,same
g4_weighted,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,1,223,NGIQ-BR-00000224,BG_L_6_3,left,118.7788812140586,0.5766987792500554,0.048468640319504236,0.42574411980598553,0.20944158938999388,same
g4_weighted,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,2,219,NGIQ-BR-00000019,BG_L_6_1,left,58.79089756152956,0.2854433255154808,0.014239623542063502,0.1496556042686583,0.05401725757823813,same
g4_weighted,2,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS,ACBM_VENTRAL_STRIATUM_MEDIAL_ACCUMBENS_LEFT.nii.gz,"AcbM (Ventral Striatum, Medial Accumbens) left",left,3,49,NGIQ-BR-00000065,OrG_L_6_5,left,23.841822318332976,0.11575752933133339,0.0030256392504826226,0.0418108553050714,0.010584129833557688,same
