g3_component_index,canonical_g3_id,g3_region_name,g3_hemisphere,rank,julich_asset_file,julich_component_id,julich_region_name,julich_hemisphere,joint_weighted_mass,g4_mass_weighted_g3_probability,g3_mass_weighted_g4_probability,probability_cosine,soft_dice,hemisphere_relation
1,NGIQ-BR-00000001,SFG_L_7_1,left,1,FRONTAL_I_2_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap) left,left,1406.7526617228584,0.26820776350912334,0.1703152949343483,0.38549391068098793,0.384629832850827,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,2,FRONTAL_TO_OCCIPITAL_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap) left,left,848.7538310355839,0.020259180359183254,0.10275847559616144,0.07873841714555727,0.045314043645889736,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,3,AREA_6MA_PRESMA_MESIAL_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG) left",left,769.0803252024775,0.4590900005391909,0.09311241839389517,0.468685850471668,0.3660815329987426,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,4,AREA_6D2_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) left,left,457.9155523752116,0.1426411384665782,0.05543975460639565,0.22394419762826723,0.1974691355545356,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,5,AREA_8D1_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) left,left,156.13347967268854,0.11637775547747853,0.018903052656756833,0.11533067647696388,0.07906061923181892,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,6,AREA_6D3_SFS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) left,left,105.56106965043179,0.03104820179009419,0.01278025995634513,0.05248997791827433,0.0459181989203514,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,7,AREA_6D1_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) left,left,87.84514751841266,0.016604105554147444,0.010635396409932153,0.03160879543703647,0.030953819625261524,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,8,AREA_SFG2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) left,left,35.235581504283886,0.024032726915442656,0.0042659655953561325,0.02430534692871717,0.017493110911502463,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,9,AREA_6MP_SMA_MESIAL_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG) left",left,29.611620835137916,0.030121543748432154,0.0035850736758827476,0.02473458655850571,0.015452310695030069,same
1,NGIQ-BR-00000001,SFG_L_7_1,left,10,AREA_FP1_FPOLE_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole) left,left,20.51509298328204,0.004248449584990526,0.002483758664280113,0.007321866870777063,0.007181770894298624,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,1,FRONTAL_I_2_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap) right,right,1548.6555325543466,0.2412414681148486,0.193123944561365,0.36810116559913336,0.3616977637975258,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,2,FRONTAL_TO_OCCIPITAL_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap) right,right,827.6752550831811,0.023542918144530738,0.10321463147705413,0.08297473022957451,0.051688291650636035,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,3,AREA_6MA_PRESMA_MESIAL_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG) right",right,724.927577030776,0.46408302249688665,0.09040155816095483,0.45243291513489364,0.3433360818000221,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,4,AREA_8D1_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) right,right,299.56917952270146,0.2091422885614547,0.03735755331142727,0.21161074618362397,0.1475238228495912,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,5,AREA_6D2_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) right,right,197.34888487932062,0.12824141135272754,0.024610246953896853,0.12932414758434374,0.09500723415616996,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,6,AREA_SFG2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) right,right,67.65041720083985,0.03148481952411233,0.00843629531965639,0.0357445182364834,0.029974474947924344,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,7,AREA_6MP_SMA_MESIAL_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG) right",right,57.43999846128339,0.04665380257529584,0.007163012590763142,0.04143716720775004,0.028452412572211306,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,8,AREA_P32_PACC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,Area p32 (pACC) right,right,26.36400744950433,0.0073476234755523815,0.003287704080129138,0.0114341800988949,0.01052177273150022,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,9,AREA_SFG3_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,Area SFG3 (SFG) right,right,21.398627811696798,0.011049651550946305,0.0026685000791487447,0.013783042030988886,0.010243910967503692,same
2,NGIQ-BR-00000002,SFG_R_7_1,right,10,AREA_FP1_FPOLE_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole) right,right,19.284258445424243,0.0035319583343248646,0.002404829208712656,0.006270940951596947,0.006221855479448118,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,1,AREA_8D2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG) left,left,854.0494444360135,0.4836167394183793,0.11038170836580441,0.4764789479092377,0.3523968774086615,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,2,AREA_8D1_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) left,left,634.7335404944221,0.47311354953383195,0.08203620178351279,0.43013629242003576,0.27646497108216334,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,3,AREA_SFG4_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) left,left,445.74915660852713,0.12412869199112421,0.05761089563328208,0.18792082527946138,0.1638074943684788,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,4,AREA_6D2_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) left,left,438.9692252308868,0.13673933919461922,0.056734622704422484,0.1969492510421481,0.16627901008700602,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,5,AREA_6D3_SFS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) left,left,397.74475393724424,0.11698687235824543,0.05140656166824409,0.18144412339617094,0.1518151741709359,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,6,AREA_8V1_MFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V1_MFG,Area 8v1 (MFG) left,left,205.4509488649606,0.07646868364409565,0.02655352903609194,0.10473073959173886,0.08211754496395253,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,7,AREA_SFG2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) left,left,120.88398424963448,0.08244994570527892,0.015623662988682325,0.07649886395536709,0.05176405135119492,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,8,AREA_6D1_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) left,left,58.54906681056463,0.011066688518175449,0.0075671801672343815,0.01932751351543464,0.018534193668201318,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,9,AREA_SFG3_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,Area SFG3 (SFG) left,left,31.789894217371913,0.010852480251333278,0.00410868815071821,0.015495209492681856,0.012484259983264119,same
3,NGIQ-BR-00000021,SFG_L_7_2,left,10,FRONTAL_I_2_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap) left,left,21.89008223904516,0.004173505520988122,0.00282918593244842,0.005503171011063737,0.005502159168949444,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,1,AREA_8D2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG) right,right,660.5011459273809,0.545623108985975,0.0924942043434551,0.505709555491862,0.31825560719569396,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,2,AREA_8D1_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) right,right,496.0955813166954,0.3463459271314537,0.06947144051925161,0.3407137230222111,0.2327412982504485,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,3,AREA_8V1_MFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V1_MFG,Area 8v1 (MFG) right,right,451.71964010493207,0.19694316523559,0.06325719335301692,0.25758576138020733,0.19978450139324694,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,4,AREA_6D3_SFS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) right,right,325.3199728447731,0.14943910652908873,0.04555663866875408,0.16288684150587035,0.1364095783609808,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,5,AREA_SFG2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) right,right,216.51244007258907,0.10076589890307468,0.03031962321103363,0.11122579072884445,0.09182750324474478,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,6,AREA_SFG4_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) right,right,171.30367521161196,0.10263227557126395,0.02398875041702008,0.10530232069380767,0.07776331613415452,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,7,AREA_6D2_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) right,right,65.71244924199293,0.0427013167031109,0.009202134993367696,0.041867427887777336,0.030169879925193408,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,8,FRONTAL_I_2_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap) right,right,58.95746546231442,0.009184085954221126,0.008256191365704402,0.0136249478338824,0.013452894812387987,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,9,AREA_6D1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) right,right,31.871791867999814,0.00870706522947536,0.004463211075420238,0.012018338092410014,0.011392870762626538,same
4,NGIQ-BR-00000022,SFG_R_7_2,right,10,AREA_6V1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG,Area 6v1 (PreCG) right,right,28.428658447530243,0.010422938938070165,0.0039810470577824756,0.013694412593528951,0.011707024027332431,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,1,AREA_SFG2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) left,left,931.4894210871355,0.6353302521455255,0.10947382474634104,0.6355963078858357,0.45400286819889785,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,2,AREA_SFG3_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,Area SFG3 (SFG) left,left,570.632301905316,0.19480328386296378,0.06706388628705649,0.2999037804502995,0.25217577751412945,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,3,AREA_SFG4_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) left,left,462.03385949914315,0.12866352697467417,0.05430079249064626,0.21002713248254884,0.18954346012693984,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,4,FRONTAL_I_2_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap) left,left,439.9427015855577,0.08387831868035253,0.05170451657475546,0.11925564663280427,0.11906785453796215,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,5,AREA_8D1_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) left,left,399.07992040126345,0.297463590062766,0.04690209494253055,0.2916028304198795,0.1983174418996649,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,6,AREA_FP1_FPOLE_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole) left,left,276.09124500734345,0.057175453029963005,0.03244778081822753,0.09747293225737334,0.09540053896956005,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,7,AREA_8D2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG) left,left,170.59955230109867,0.09660424202321927,0.020049809549761564,0.10262562343600186,0.07972009352139921,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,8,AREA_6D2_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) left,left,109.95386825606843,0.03425073655065221,0.01292239099140677,0.05319220464151205,0.04666193453432728,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,9,FRONTAL_TO_OCCIPITAL_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap) left,left,105.44318866550094,0.002516857654963812,0.012392270803451903,0.009676237529641326,0.005618257566495536,same
5,NGIQ-BR-00000023,SFG_L_7_3,left,10,AREA_P32_PACC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,Area p32 (pACC) left,left,93.28445361107617,0.0227390304521836,0.010963308541130324,0.03689688058270575,0.03506672426699536,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,1,AREA_SFG2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) right,right,1415.7723738646696,0.6589070625539294,0.1697717882535247,0.7225968521913989,0.5943823231268444,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,2,FRONTAL_I_2_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap) right,right,553.7004464828962,0.08625256281818984,0.06639677160783605,0.127130835419387,0.12565205834661575,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,3,AREA_SFG3_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,Area SFG3 (SFG) right,right,362.88379872872247,0.18738302122551678,0.04351506822402248,0.2257825623979423,0.163911572026265,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,4,AREA_8D1_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) right,right,345.50208971352833,0.24121005325241254,0.0414307474130741,0.23575175262419365,0.16027838887016324,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,5,AREA_8D2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG) right,right,170.5747228481032,0.14090741729770695,0.020454400907486518,0.1297544445670513,0.08124599835920365,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,6,AREA_SFG4_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) right,right,166.06649814110412,0.09949455304632754,0.019913798912077674,0.10142225770272802,0.07456991501748207,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,7,AREA_FP1_FPOLE_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole) right,right,150.01398108815167,0.027475421586421998,0.017988867633322237,0.04712215762371184,0.04652423809226143,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,8,AREA_P32_PACC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,Area p32 (pACC) right,right,74.32218666884418,0.020713521818271706,0.00891231582887777,0.0311369267122241,0.028252403894226567,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,9,AREA_6D1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) right,right,72.94175711220701,0.01992698244764211,0.00874678216067334,0.027327137479187424,0.025850966986002893,same
6,NGIQ-BR-00000024,SFG_R_7_3,right,10,AREA_6D2_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) right,right,63.41617814110611,0.04120915196650101,0.007604526098945332,0.04014289374084657,0.028796916730062506,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,1,AREA_6D2_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) left,left,1278.2051245481816,0.3981621353842377,0.22170581799694106,0.6757806792485795,0.6167098447674094,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,2,AREA_6D1_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) left,left,1193.3881990743948,0.22556901757552228,0.206994246684161,0.4642187785010817,0.460476089521446,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,3,AREA_6D3_SFS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) left,left,637.9726815269586,0.18764403030597257,0.11065693017592396,0.34294579821476756,0.3108132356861133,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,4,AREA_6MA_PRESMA_MESIAL_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG) left",left,63.35724256695148,0.037820076227493775,0.010989370187591597,0.0417404575081632,0.03416327974736231,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,5,AREA_8D1_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) left,left,42.4911477460482,0.031671774770622836,0.007370127444917304,0.03393110936512524,0.02458188104857824,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,6,AREA_8D2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG) left,left,35.2741604852935,0.019974457674266862,0.00611833457271715,0.023190085314871878,0.019003339402902938,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,7,AREA_8V1_MFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V1_MFG,Area 8v1 (MFG) left,left,14.890156714953527,0.005542104767767173,0.0025827109524054932,0.008944380065146227,0.007696853349727173,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,8,AREA_6V1_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG,Area 6v1 (PreCG) left,left,13.980679115978951,0.0054164012077413184,0.0024249612523314723,0.007419116887069377,0.006760253008785834,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,9,AREA_SFG4_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) left,left,13.699826765013086,0.003815019168593841,0.0023762471617591466,0.006805881979144424,0.006360648968057331,same
7,NGIQ-BR-00000025,SFG_L_7_4,left,10,FRONTAL_TO_OCCIPITAL_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap) left,left,13.14054063834188,0.00031365582466299835,0.0022792384846488816,0.001317859046917668,0.0007109074643449774,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,1,AREA_6D3_SFS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) right,right,654.2438968201176,0.3005337254210292,0.10851689532869077,0.38408229083058953,0.34759652684966247,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,2,AREA_6D2_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) right,right,633.2627031657668,0.41150727991537284,0.10503682618822743,0.473066141272129,0.3779773971354659,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,3,AREA_6D1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) right,right,461.40825680218524,0.12605227236780625,0.07653199632516124,0.2040011552962218,0.2010635584620922,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,4,AREA_6V1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG,Area 6v1 (PreCG) right,right,144.44812573139677,0.05295972713576388,0.02395904985374187,0.0815846176128377,0.07501230269012694,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,5,AREA_8D1_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,Area 8d1 (SFG) right,right,131.50421941692545,0.09180882174916556,0.021812094362832546,0.1058944706241565,0.08073442736204241,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,6,AREA_6MA_PRESMA_MESIAL_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG) right",right,90.80489214778767,0.058131336344044285,0.01506145494734943,0.06460435962505295,0.053114002361092795,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,7,AREA_8V1_MFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V1_MFG,Area 8v1 (MFG) right,right,55.147244625178445,0.024043393171882227,0.009147059379144028,0.03687109420619594,0.03136303684243347,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,8,AREA_8D2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,Area 8d2 (SFG) right,right,28.453006764052162,0.023504301402541363,0.004719389774682322,0.02554259869133637,0.018091860576081295,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,9,AREA_6MP_SMA_MESIAL_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG) right",right,21.652683534314313,0.01758670003301195,0.00359144656006549,0.017806574208447203,0.013390574935486024,same
8,NGIQ-BR-00000026,SFG_R_7_4,right,10,AREA_SFG2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) right,right,19.730787003731084,0.009182800248472999,0.0032726690435222723,0.011884376019973721,0.010635774459360385,same
9,NGIQ-BR-00000027,SFG_L_7_5,left,1,FRONTAL_TO_OCCIPITAL_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap) left,left,1179.6832625826235,0.028158242248180355,0.16671623342353847,0.09370781965885043,0.0609609691005068,same
